timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733391493783,795,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-131,text,true,,1671,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,792,0,36
1733391493568,1069,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-54,text,true,,1686,921,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,1060,0,56
1733391493920,903,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-103,text,true,,1655,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,896,0,38
1733391494526,845,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-281,text,true,,1672,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,837,0,45
1733391495463,176,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-157,text,true,,1273,1057,388,388,http://bff.int-lt:3000/api/v2/journey/start,176,0,52
1733391495069,1000,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-198,text,true,,1669,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,994,0,25
1733391495487,588,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-236,text,true,,1671,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,584,0,29
1733391495927,179,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-274,text,true,,1273,1066,388,388,http://bff.int-lt:3000/api/v2/journey/start,179,0,12
1733391495769,573,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-188,text,true,,1688,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,566,0,10
1733391495426,1460,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-320,text,true,,1674,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,1451,0,22
1733391496141,1044,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-20,text,true,,1667,921,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,1037,0,0
1733391496687,652,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-316,text,true,,1663,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,646,0,17
1733391496577,866,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-240,text,true,,1670,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,840,0,15
1733391497073,633,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-263,text,true,,1672,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,633,0,20
1733391498183,214,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-116,text,true,,1273,1072,388,388,http://bff.int-lt:3000/api/v2/journey/start,214,0,15
1733391497685,787,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-360,text,true,,1675,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,780,0,15
1733391498485,574,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-281,text,true,,1672,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,567,0,0
1733391498492,589,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-329,text,true,,1676,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,582,0,0
1733391498476,640,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-398,text,true,,1670,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,634,0,34
1733391498743,542,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-188,text,true,,1688,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,525,0,0
1733391498570,900,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-198,text,true,,1669,925,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,889,0,0
1733391499408,137,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-53,text,true,,1273,1070,388,388,http://bff.int-lt:3000/api/v2/journey/start,137,0,10
1733391499316,725,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-91,text,true,,1696,921,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,697,0,15
1733391499366,891,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-17,text,true,,1680,921,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,891,0,45
1733391499413,851,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-57,text,true,,1675,921,388,388,http://bff.int-lt:3000/api/v2/journey/ongoing,851,0,23
1733391500387,479,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-263,text,true,,1820,1005,388,388,http://bff.int-lt:3000/api/v2/journey/end,473,0,0
1733391500447,705,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-319,text,true,,1675,925,387,387,http://bff.int-lt:3000/api/v2/journey/ongoing,698,0,25
1733391500891,301,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-399,text,true,,1273,1059,387,387,http://bff.int-lt:3000/api/v2/journey/start,301,0,59
1733391501382,221,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-337,text,true,,1273,1068,387,387,http://bff.int-lt:3000/api/v2/journey/start,221,0,33
1733391501435,655,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-219,text,true,,1676,925,387,387,http://bff.int-lt:3000/api/v2/journey/ongoing,649,0,61
1733391501697,612,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-29,text,true,,1666,921,387,387,http://bff.int-lt:3000/api/v2/journey/ongoing,605,0,18
1733391501847,577,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-300,text,true,,1706,925,387,387,http://bff.int-lt:3000/api/v2/journey/ongoing,569,0,19
1733391502278,183,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-351,text,true,,1273,1067,387,387,http://bff.int-lt:3000/api/v2/journey/start,183,0,39
1733391502220,519,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-236,text,true,,1820,1005,387,387,http://bff.int-lt:3000/api/v2/journey/end,512,0,11
1733391503006,637,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-194,text,true,,1675,925,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,632,0,25
1733391503045,667,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-217,text,true,,1666,925,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,659,0,57
1733391503600,145,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-135,text,true,,1273,1062,386,386,http://bff.int-lt:3000/api/v2/journey/start,145,0,19
1733391503947,223,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-12,text,true,,1273,1055,386,386,http://bff.int-lt:3000/api/v2/journey/start,223,0,56
1733391504212,137,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-395,text,true,,1273,1059,386,386,http://bff.int-lt:3000/api/v2/journey/start,137,0,16
1733391503618,846,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-126,text,true,,1668,925,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,840,0,38
1733391503844,682,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-322,text,true,,1663,925,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,677,0,28
1733391504603,134,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-276,text,true,,1273,1066,386,386,http://bff.int-lt:3000/api/v2/journey/start,134,0,14
1733391504569,600,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-20,text,true,,1667,921,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,593,0,39
1733391504748,657,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-157,text,true,,1664,925,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,647,0,58
1733391504672,845,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-122,text,true,,1684,925,386,386,http://bff.int-lt:3000/api/v2/journey/ongoing,840,0,33
1733391505448,483,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-329,text,true,,1820,1005,386,386,http://bff.int-lt:3000/api/v2/journey/end,477,0,21
1733391505439,714,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-90,text,true,,1662,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,707,0,23
1733391505750,692,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-53,text,true,,1685,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,686,0,22
1733391505975,605,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-103,text,true,,1655,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,601,0,22
1733391506366,216,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-362,text,true,,1273,1070,385,385,http://bff.int-lt:3000/api/v2/journey/start,216,0,18
1733391506141,602,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-136,text,true,,1670,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,595,0,19
1733391506884,182,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-1,text,true,,1273,1048,385,385,http://bff.int-lt:3000/api/v2/journey/start,182,0,16
1733391507380,146,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-11,text,true,,1273,1055,385,385,http://bff.int-lt:3000/api/v2/journey/start,146,0,17
1733391507150,729,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-348,text,true,,1671,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,718,0,22
1733391507444,594,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-381,text,true,,1663,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,585,0,23
1733391507589,575,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-219,text,true,,1676,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,569,0,17
1733391507911,641,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-288,text,true,,1669,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,634,0,25
1733391508454,208,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-304,text,true,,1273,1066,385,385,http://bff.int-lt:3000/api/v2/journey/start,208,0,20
1733391508804,184,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-382,text,true,,1273,1063,385,385,http://bff.int-lt:3000/api/v2/journey/start,184,0,19
1733391509031,205,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-19,text,true,,1273,1054,385,385,http://bff.int-lt:3000/api/v2/journey/start,205,0,39
1733391509141,179,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-333,text,true,,1273,1068,385,385,http://bff.int-lt:3000/api/v2/journey/start,179,0,36
1733391509312,162,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-155,text,true,,1273,1065,385,385,http://bff.int-lt:3000/api/v2/journey/start,162,0,15
1733391509515,174,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-164,text,true,,1273,1065,385,385,http://bff.int-lt:3000/api/v2/journey/start,174,0,12
1733391509578,187,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-89,text,true,,1273,1088,385,385,http://bff.int-lt:3000/api/v2/journey/start,187,0,14
1733391509659,195,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-109,text,true,,1273,1047,385,385,http://bff.int-lt:3000/api/v2/journey/start,195,0,45
1733391510243,186,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-252,text,true,,1273,1091,385,385,http://bff.int-lt:3000/api/v2/journey/start,186,0,16
1733391509888,613,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-116,text,true,,1684,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,605,0,31
1733391509909,600,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-69,text,true,,1673,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,600,0,16
1733391510032,660,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-1,text,true,,1645,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,653,0,0
1733391510701,207,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-16,text,true,,1273,1064,385,385,http://bff.int-lt:3000/api/v2/journey/start,207,0,47
1733391510573,620,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-86,text,true,,1672,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,609,0,12
1733391510579,785,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-170,text,true,,1672,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,775,0,14
1733391510283,1178,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-324,text,true,,1667,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,1171,0,40
1733391510421,1077,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-85,text,true,,1672,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,1071,0,25
1733391511096,468,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-385,text,true,,1273,1062,385,385,http://bff.int-lt:3000/api/v2/journey/start,468,0,60
1733391510489,1149,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-95,text,true,,1681,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,1142,0,20
1733391511176,485,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-224,text,true,,1273,1066,385,385,http://bff.int-lt:3000/api/v2/journey/start,485,0,25
1733391511295,834,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-351,text,true,,1675,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,830,0,42
1733391511313,818,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-109,text,true,,1651,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,818,0,0
1733391512141,204,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-222,text,true,,1273,1066,385,385,http://bff.int-lt:3000/api/v2/journey/start,200,0,61
1733391511561,821,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-399,text,true,,1670,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,811,0,16
1733391512037,637,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-276,text,true,,1672,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,630,0,24
1733391512263,580,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-320,text,true,,1674,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,570,0,26
1733391512725,132,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-205,text,true,,1273,1063,385,385,http://bff.int-lt:3000/api/v2/journey/start,132,0,12
1733391512182,798,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-306,text,true,,1675,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,785,0,14
1733391512575,599,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-277,text,true,,1672,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,593,0,14
1733391513415,849,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-381,text,true,,1663,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,843,0,29
1733391514186,183,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-35,text,true,,1273,1050,385,385,http://bff.int-lt:3000/api/v2/journey/start,183,0,46
1733391513769,632,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-103,text,true,,1655,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,625,0,12
1733391513936,582,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-279,text,true,,1676,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,576,0,19
1733391514291,584,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-240,text,true,,1671,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,580,0,26
1733391515312,219,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-184,text,true,,1273,1071,385,385,http://bff.int-lt:3000/api/v2/journey/start,218,0,21
1733391515838,199,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-227,text,true,,1273,1068,385,385,http://bff.int-lt:3000/api/v2/journey/start,199,0,14
1733391515593,537,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-109,text,true,,1651,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,531,0,0
1733391515615,616,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-337,text,true,,1676,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,610,0,57
1733391516296,164,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-153,text,true,,1273,1061,385,385,http://bff.int-lt:3000/api/v2/journey/start,164,0,21
1733391516348,598,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-327,text,true,,1668,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,590,0,18
1733391516829,597,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-258,text,true,,1671,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,596,0,25
1733391516876,555,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-123,text,true,,1273,1074,385,385,http://bff.int-lt:3000/api/v2/journey/start,555,0,19
1733391516863,609,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-50,text,true,,1686,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,601,0,25
1733391516876,818,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-307,text,true,,1674,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,809,0,19
1733391517638,185,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-264,text,true,,1273,1064,385,385,http://bff.int-lt:3000/api/v2/journey/start,185,0,29
1733391517242,689,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-222,text,true,,1675,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,678,0,0
1733391517262,1180,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-95,text,true,,1681,921,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,1173,0,14
1733391517429,1200,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-316,text,true,,1663,925,385,385,http://bff.int-lt:3000/api/v2/journey/ongoing,1189,0,17
1733391517811,878,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-61,text,true,,1820,1001,385,385,http://bff.int-lt:3000/api/v2/journey/end,873,0,19
1733391518120,694,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-1,text,true,,1645,921,384,384,http://bff.int-lt:3000/api/v2/journey/ongoing,684,0,30
1733391517829,1105,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-277,text,true,,1820,1005,384,384,http://bff.int-lt:3000/api/v2/journey/end,1095,0,0
1733391518047,932,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-279,text,true,,1676,925,383,383,http://bff.int-lt:3000/api/v2/journey/ongoing,926,0,0
1733391517830,1197,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-395,text,true,,1670,925,383,383,http://bff.int-lt:3000/api/v2/journey/ongoing,1188,0,47
1733391518340,695,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-116,text,true,,1684,925,383,383,http://bff.int-lt:3000/api/v2/journey/ongoing,695,0,25
1733391518406,664,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-141,text,true,,1273,1061,383,383,http://bff.int-lt:3000/api/v2/journey/start,664,0,43
1733391518466,1235,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-226,text,true,,1820,1005,383,383,http://bff.int-lt:3000/api/v2/journey/end,1235,0,40
1733391519477,240,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-37,text,true,,1273,1054,382,382,http://bff.int-lt:3000/api/v2/journey/start,240,0,22
1733391519122,624,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-283,text,true,,1674,925,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,618,0,24
1733391518657,1120,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-126,text,true,,1668,925,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,1110,0,32
1733391518330,1468,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-276,text,true,,1672,925,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,1462,0,28
1733391519133,1036,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-327,text,true,,1668,925,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,1036,0,0
1733391519616,688,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-12,text,true,,1670,921,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,688,0,20
1733391519005,1355,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-279,text,true,,1676,925,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,1347,0,0
1733391520258,272,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-121,text,true,,1273,1074,382,382,http://bff.int-lt:3000/api/v2/journey/start,272,0,38
1733391520283,396,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-168,text,true,,1273,1075,382,382,http://bff.int-lt:3000/api/v2/journey/start,396,0,14
1733391519661,1243,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-91,text,true,,1696,921,382,382,http://bff.int-lt:3000/api/v2/journey/ongoing,1233,0,34
1733391520338,587,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-245,text,true,,1273,1062,382,382,http://bff.int-lt:3000/api/v2/journey/start,587,0,27
1733391520152,805,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-115,text,true,,1820,1005,382,382,http://bff.int-lt:3000/api/v2/journey/end,798,0,23
1733391520466,614,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-21,text,true,,1668,921,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,609,0,24
1733391520941,194,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-268,text,true,,1273,1065,381,381,http://bff.int-lt:3000/api/v2/journey/start,194,0,28
1733391520604,560,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-276,text,true,,1672,925,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,554,0,0
1733391520509,1201,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-90,text,true,,1662,921,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,1193,0,36
1733391521381,811,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-117,text,true,,1686,925,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,810,0,21
1733391521588,620,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-76,text,true,,1686,921,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,619,0,25
1733391521659,557,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-168,text,true,,1685,925,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,556,0,0
1733391522020,650,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-288,text,true,,1670,925,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,645,0,55
1733391521923,874,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-184,text,true,,1681,925,381,381,http://bff.int-lt:3000/api/v2/journey/ongoing,867,0,17
